Account,Month,Trx,# Speaker Programs,# Calls,# PDE,# Emails,# Clicks,# Samples
A244B012,17,????,0,1,9,23,8,6
A244B012,18,????,1,1,9,29,13,12
A245B012,1,660,0,1,9,23,8,6
A245B012,2,660,0,1,9,23,8,6
A245B012,3,660,0,1,9,23,8,6
A245B012,4,660,0,1,9,23,8,6
A245B012,5,660,0,1,9,23,8,6
A245B012,6,660,0,1,9,23,8,6
A245B012,7,660,0,1,9,23,8,6
A245B012,8,660,1,1,9,29,13,12
A245B012,9,660,1,1,9,29,13,12
A245B012,10,660,2,8,11,37,23,70
A245B012,11,660,1,1,9,29,13,12
A245B012,12,660,1,1,9,29,13,12
A245B012,13,????,1,1,9,29,13,12
A245B012,14,????,0,1,9,23,8,6
A245B012,15,????,0,1,9,23,8,6
A245B012,16,????,0,12,11,23,9,23
A245B012,17,????,1,1,9,29,13,12
A245B012,18,????,1,8,10,35,19,51
A246B012,1,660,1,1,9,29,13,12
A246B012,2,2204,2,1,10,31,15,17
A246B012,3,660,1,1,9,29,13,12
A246B012,4,660,2,8,11,37,23,70
A246B012,5,2273,0,1,9,23,8,6
A246B012,6,150,3,1,10,32,16,19
A246B012,7,660,1,1,9,29,13,12
A246B012,8,660,3,19,12,40,28,193
A246B012,9,660,1,1,9,29,13,12
A246B012,10,660,1,1,9,29,13,12
A246B012,11,660,3,12,11,39,25,108
A246B012,12,660,2,27,13,40,29,293
A246B012,13,????,1,1,9,29,13,12
A246B012,14,????,0,16,11,23,9,29
A246B012,15,????,1,1,9,29,13,12
A246B012,16,????,1,1,9,29,13,12
A246B012,17,????,2,19,12,39,26,175
A246B012,18,????,1,18,12,37,24,146
A247B012,1,660,0,1,9,23,8,6
A247B012,2,2499,2,8,11,37,23,70
A247B012,3,660,4,14,12,40,28,148
A247B012,4,1421,2,1,10,31,15,17
A247B012,5,660,4,14,12,40,28,148
A247B012,6,660,0,1,9,23,8,6
A247B012,7,4982,3,8,11,38,24,76
A247B012,8,660,2,1,10,31,15,17
A247B012,9,660,1,1,9,29,13,12
A247B012,10,660,3,8,11,38,24,76
A247B012,11,660,0,1,9,23,8,6
A247B012,12,660,1,8,10,35,19,51
A247B012,13,????,0,1,9,23,8,6
A247B012,14,????,2,1,10,31,15,17
A247B012,15,????,1,1,9,29,13,12
A247B012,16,????,1,1,9,29,13,12
A247B012,17,????,0,1,9,23,8,6
A247B012,18,????,0,1,9,23,8,6
A248B012,1,1156,0,1,9,23,8,6
A248B012,2,660,0,1,9,23,8,6
A248B012,3,3050,0,1,9,23,8,6
A248B012,4,3131,0,1,9,23,8,6
A248B012,5,2097,0,1,9,23,8,6
A248B012,6,660,0,1,9,23,8,6
A248B012,7,660,1,1,9,29,13,12
A248B012,8,660,0,1,9,23,8,6
A248B012,9,3714,0,1,9,23,8,6
A248B012,10,660,0,1,9,23,8,6
A248B012,11,2709,0,1,9,23,8,6
A248B012,12,660,0,1,9,23,8,6
A248B012,13,????,0,1,9,23,8,6
A248B012,14,????,0,1,9,23,8,6
A248B012,15,????,0,1,9,23,8,6
A248B012,16,????,0,1,9,23,8,6
A248B012,17,????,0,1,9,23,8,6
A248B012,18,????,0,1,9,23,8,6
A249B012,1,660,0,1,9,23,8,6
A249B012,2,660,0,1,9,23,8,6
A249B012,3,660,1,1,9,29,13,12
A249B012,4,5998,1,1,9,29,13,12
A249B012,5,4823,1,12,11,36,21,83
A249B012,6,3118,3,1,10,32,16,19
A249B012,7,660,1,1,9,29,13,12
A249B012,8,5452,1,1,9,29,13,12
A249B012,9,4915,1,1,9,29,13,12
A249B012,10,660,1,1,9,29,13,12
A249B012,11,660,1,1,9,29,13,12
A249B012,12,5566,1,1,9,29,13,12
A249B012,13,????,3,1,10,32,16,19
A249B012,14,????,0,1,9,23,8,6
A249B012,15,????,1,1,9,29,13,12
A249B012,16,????,1,1,9,29,13,12
A249B012,17,????,0,1,9,23,8,6
A249B012,18,????,1,1,9,29,13,12
A250B012,1,1059,4,8,11,38,24,76
A250B012,2,3210,5,18,12,41,29,195
A250B012,3,1133,7,8,11,40,27,89
A250B012,4,2305,5,19,12,41,29,205
A250B012,5,869,8,22,13,43,33,294
A250B012,6,2509,8,16,12,42,31,193
A250B012,7,1572,7,19,13,43,33,257
A250B012,8,2812,7,16,12,42,31,193
A250B012,9,1886,8,29,14,44,36,447
A250B012,10,2378,7,22,13,43,33,294
A250B012,11,2270,3,14,12,39,26,134
A250B012,12,4214,7,14,12,42,31,173
A250B012,13,????,4,1,10,33,17,20
A250B012,14,????,4,12,11,39,25,108
A250B012,15,????,5,14,12,41,29,158
A250B012,16,????,5,12,12,40,28,132
A250B012,17,????,7,19,13,43,33,257
A250B012,18,????,5,1,10,33,17,20
A251B012,1,660,1,8,10,35,19,51
A251B012,2,660,4,14,12,40,28,148
A251B012,3,660,5,1,10,33,17,20
A251B012,4,660,4,1,10,33,17,20
A251B012,5,660,7,12,12,41,29,140
A251B012,6,660,3,14,12,39,26,134
A251B012,7,660,3,8,11,38,24,76
A251B012,8,660,0,1,9,23,8,6
A251B012,9,660,2,1,10,31,15,17
A251B012,10,660,4,12,11,39,25,108
A251B012,11,660,1,12,11,36,21,83
A251B012,12,660,0,1,9,23,8,6
A251B012,13,????,1,14,11,36,21,95
A251B012,14,????,1,1,9,29,13,12
A251B012,15,????,0,12,11,23,9,23
A251B012,16,????,1,1,9,29,13,12
A251B012,17,????,0,12,11,23,9,23
A251B012,18,????,1,1,9,29,13,12
A252B012,1,2390,3,21,12,40,28,212
A252B012,2,1622,0,12,11,23,9,23
A252B012,3,2474,0,1,9,23,8,6
A252B012,4,3453,3,16,12,40,28,166
A252B012,5,4488,4,22,13,41,30,255
A252B012,6,2309,3,16,12,40,28,166
A252B012,7,2633,2,1,10,31,15,17
A252B012,8,3458,3,16,12,40,28,166
A252B012,9,4658,7,1,10,34,18,22
A252B012,10,2683,3,14,12,39,26,134
A252B012,11,3914,3,12,11,39,25,108
A252B012,12,4288,4,18,12,41,29,195
A252B012,13,????,1,21,12,38,25,180
A252B012,14,????,3,1,10,32,16,19
A252B012,15,????,3,16,12,40,28,166
A252B012,16,????,3,1,10,32,16,19
A252B012,17,????,3,1,10,32,16,19
A252B012,18,????,5,18,12,41,29,195
A253B012,1,660,1,1,9,29,13,12
A253B012,2,660,0,1,9,23,8,6
A253B012,3,10000,1,1,9,29,13,12
A253B012,4,660,1,12,11,36,21,83
A253B012,5,660,1,1,9,29,13,12
A253B012,6,660,0,1,9,23,8,6
A253B012,7,660,0,1,9,23,8,6
A253B012,8,660,0,1,9,23,8,6
A253B012,9,660,0,1,9,23,8,6
A253B012,10,660,1,1,9,29,13,12
A253B012,11,660,0,1,9,23,8,6
A253B012,12,660,0,1,9,23,8,6
A253B012,13,????,0,1,9,23,8,6
A253B012,14,????,0,1,9,23,8,6
A253B012,15,????,0,1,9,23,8,6
A253B012,16,????,0,1,9,23,8,6
A253B012,17,????,0,1,9,23,8,6
A253B012,18,????,0,1,9,23,8,6
A254B012,1,7250,3,14,12,39,26,134
A254B012,2,6307,2,14,11,38,24,114
A254B012,3,7514,3,16,12,40,28,166
A254B012,4,7158,3,12,11,39,25,108
A254B012,5,5253,3,1,10,32,16,19
A254B012,6,8076,3,28,13,41,30,323
A254B012,7,6996,3,25,13,41,30,288
A254B012,8,6935,0,1,9,23,8,6
A254B012,9,4190,0,1,9,23,8,6
A254B012,10,8344,0,1,9,23,8,6
A254B012,11,6451,0,1,9,23,8,6
A254B012,12,7835,0,1,9,23,8,6
A254B012,13,????,0,1,9,23,8,6
A254B012,14,????,0,1,9,23,8,6
A254B012,15,????,0,1,9,23,8,6
A254B012,16,????,0,1,9,23,8,6
A254B012,17,????,0,1,9,23,8,6
A254B012,18,????,0,1,9,23,8,6
A255B012,1,1961,2,16,12,39,26,150
A255B012,2,1881,4,1,10,33,17,20
A255B012,3,3605,3,1,10,32,16,19
A255B012,4,1654,2,14,11,38,24,114
A255B012,5,2404,2,1,10,31,15,17
A255B012,6,1905,3,14,12,39,26,134
A255B012,7,3602,5,26,13,42,32,327
A255B012,8,2036,5,21,13,42,32,266
A255B012,9,2934,5,1,10,33,17,20
A255B012,10,5004,3,12,11,39,25,108
A255B012,11,2326,3,19,12,40,28,193
A255B012,12,2770,4,12,11,39,25,108
A255B012,13,????,1,1,9,29,13,12
A255B012,14,????,3,19,12,40,28,193
A255B012,15,????,1,1,9,29,13,12
A255B012,16,????,6,21,13,42,32,266
A255B012,17,????,3,16,12,40,28,166
A255B012,18,????,6,27,13,43,33,359
A256B012,1,3409,3,1,10,32,16,19
A256B012,2,5138,2,1,10,31,15,17
A256B012,3,1549,4,12,11,39,25,108
A256B012,4,4029,4,8,11,38,24,76
A256B012,5,2037,3,12,11,39,25,108
A256B012,6,6832,3,1,10,32,16,19
A256B012,7,1157,4,1,10,33,17,20
A256B012,8,1526,3,12,11,39,25,108
A256B012,9,3759,3,14,12,39,26,134
A256B012,10,1836,4,14,12,40,28,148
A256B012,11,1741,3,14,12,39,26,134
A256B012,12,2931,2,8,11,37,23,70
A256B012,13,????,4,16,12,40,28,166
A256B012,14,????,3,1,10,32,16,19
A256B012,15,????,2,12,11,38,24,101
A256B012,16,????,2,1,10,31,15,17
A256B012,17,????,1,12,11,36,21,83
A256B012,18,????,4,14,12,40,28,148
A257B012,1,660,1,1,9,29,13,12
A257B012,2,660,1,1,9,29,13,12
A257B012,3,660,2,1,10,31,15,17
A257B012,4,660,1,1,9,29,13,12
A257B012,5,660,0,1,9,23,8,6
A257B012,6,660,0,1,9,23,8,6
A257B012,7,660,1,1,9,29,13,12
A257B012,8,660,1,1,9,29,13,12
A257B012,9,660,1,1,9,29,13,12
A257B012,10,660,1,1,9,29,13,12
A257B012,11,660,0,1,9,23,8,6
A257B012,12,660,0,1,9,23,8,6
A257B012,13,????,0,1,9,23,8,6
A257B012,14,????,1,1,9,29,13,12
A257B012,15,????,0,1,9,23,8,6
A257B012,16,????,1,1,9,29,13,12
A257B012,17,????,1,1,9,29,13,12
A257B012,18,????,0,1,9,23,8,6
A258B012,1,660,1,1,9,29,13,12
A258B012,2,660,2,1,10,31,15,17
A258B012,3,660,1,1,9,29,13,12
A258B012,4,660,1,1,9,29,13,12
A258B012,5,660,1,1,9,29,13,12
A258B012,6,660,0,1,9,23,8,6
A258B012,7,660,1,14,11,36,21,95
A258B012,8,660,1,1,9,29,13,12
A258B012,9,660,1,1,9,29,13,12
A258B012,10,660,1,12,11,36,21,83
A258B012,11,660,1,1,9,29,13,12
A258B012,12,660,3,1,10,32,16,19
A258B012,13,????,1,1,9,29,13,12
A258B012,14,????,5,1,10,33,17,20
A258B012,15,????,6,1,10,34,18,22
A258B012,16,????,5,1,10,33,17,20
A258B012,17,????,1,1,9,29,13,12
A258B012,18,????,3,1,10,32,16,19
A259B012,1,4871,2,12,11,38,24,101
A259B012,2,4660,1,1,9,29,13,12
A259B012,3,3414,1,1,9,29,13,12
A259B012,4,2061,3,12,11,39,25,108
A259B012,5,4632,0,1,9,23,8,6
A259B012,6,2558,2,1,10,31,15,17
A259B012,7,3954,1,12,11,36,21,83
A259B012,8,3893,3,1,10,32,16,19
A259B012,9,664,2,12,11,38,24,101
A259B012,10,3418,2,8,11,37,23,70
A259B012,11,1739,1,12,11,36,21,83
A259B012,12,4174,1,12,11,36,21,83
A259B012,13,????,1,12,11,36,21,83
A259B012,14,????,1,12,11,36,21,83
A259B012,15,????,2,19,12,39,26,175
A259B012,16,????,1,1,9,29,13,12
A259B012,17,????,1,16,12,37,24,132
A259B012,18,????,2,16,12,39,26,150
A260B012,1,1563,2,1,10,31,15,17
A260B012,2,660,3,12,11,39,25,108
A260B012,3,377,2,1,10,31,15,17
A260B012,4,660,1,1,9,29,13,12
A260B012,5,660,3,1,10,32,16,19
A260B012,6,454,0,1,9,23,8,6
A260B012,7,660,1,1,9,29,13,12
A260B012,8,660,1,1,9,29,13,12
A260B012,9,660,3,1,10,32,16,19
A260B012,10,660,3,1,10,32,16,19
A260B012,11,660,1,1,9,29,13,12
A260B012,12,660,3,1,10,32,16,19
A260B012,13,????,2,12,11,38,24,101
A260B012,14,????,3,1,10,32,16,19
A260B012,15,????,3,12,11,39,25,108
A260B012,16,????,1,1,9,29,13,12
A260B012,17,????,1,1,9,29,13,12
A260B012,18,????,1,1,9,29,13,12
A261B012,1,2854,4,1,10,33,17,20
A261B012,2,3761,5,8,11,39,25,81
A261B012,3,4724,5,1,10,33,17,20
A261B012,4,1735,5,19,12,41,29,205
A261B012,5,2579,6,12,12,41,29,140
A261B012,6,2078,4,12,11,39,25,108
A261B012,7,1369,3,1,10,32,16,19
A261B012,8,4270,1,12,11,36,21,83
A261B012,9,826,3,8,11,38,24,76
A261B012,10,5281,5,12,12,40,28,132
A261B012,11,1981,2,1,10,31,15,17
A261B012,12,2664,3,16,12,40,28,166
A261B012,13,????,4,12,11,39,25,108
A261B012,14,????,3,1,10,32,16,19
A261B012,15,????,7,1,10,34,18,22
A261B012,16,????,7,18,12,42,31,214
A261B012,17,????,3,8,11,38,24,76
A261B012,18,????,1,8,10,35,19,51
A262B012,1,660,2,1,10,31,15,17
A262B012,2,660,3,1,10,32,16,19
A262B012,3,660,3,1,10,32,16,19
A262B012,4,660,2,8,11,37,23,70
A262B012,5,660,2,1,10,31,15,17
A262B012,6,660,2,1,10,31,15,17
A262B012,7,660,1,1,9,29,13,12
A262B012,8,1040,3,1,10,32,16,19
A262B012,9,592,2,1,10,31,15,17
A262B012,10,660,2,1,10,31,15,17
A262B012,11,660,2,1,10,31,15,17
A262B012,12,660,1,1,9,29,13,12
A262B012,13,????,1,1,9,29,13,12
A262B012,14,????,0,1,9,23,8,6
A262B012,15,????,0,1,9,23,8,6
A262B012,16,????,0,1,9,23,8,6
A262B012,17,????,1,1,9,29,13,12
A262B012,18,????,0,1,9,23,8,6
A263B012,1,1123,0,1,9,23,8,6
A263B012,2,1854,0,1,9,23,8,6
A263B012,3,550,0,1,9,23,8,6
A263B012,4,1785,0,1,9,23,8,6
A263B012,5,3375,0,1,9,23,8,6
A263B012,6,660,0,1,9,23,8,6
A263B012,7,1365,0,1,9,23,8,6
A263B012,8,660,0,1,9,23,8,6
A263B012,9,2070,0,1,9,23,8,6
A263B012,10,551,0,1,9,23,8,6
A263B012,11,1470,0,1,9,23,8,6
A263B012,12,1140,0,1,9,23,8,6
A263B012,13,????,0,1,9,23,8,6
A263B012,14,????,0,1,9,23,8,6
A263B012,15,????,0,1,9,23,8,6
A263B012,16,????,0,1,9,23,8,6
A263B012,17,????,0,1,9,23,8,6
A263B012,18,????,0,1,9,23,8,6
A264B012,1,660,0,1,9,23,8,6
A264B012,2,660,0,1,9,23,8,6
A264B012,3,660,0,1,9,23,8,6
A264B012,4,660,0,1,9,23,8,6
A264B012,5,660,0,1,9,23,8,6
A264B012,6,660,0,1,9,23,8,6
A264B012,7,660,0,1,9,23,8,6
A264B012,8,660,0,1,9,23,8,6
A264B012,9,660,0,1,9,23,8,6
A264B012,10,660,0,1,9,23,8,6
A264B012,11,660,0,1,9,23,8,6
A264B012,12,660,0,1,9,23,8,6
A264B012,13,????,0,1,9,23,8,6
A264B012,14,????,0,1,9,23,8,6
A264B012,15,????,0,1,9,23,8,6
A264B012,16,????,0,1,9,23,8,6
A264B012,17,????,0,1,9,23,8,6
A264B012,18,????,0,1,9,23,8,6
A265B012,1,1694,1,14,11,36,21,95
A265B012,2,4401,5,1,10,33,17,20
A265B012,3,3121,3,1,10,32,16,19
A265B012,4,783,7,1,10,34,18,22
A265B012,5,1746,8,1,10,35,19,24
A265B012,6,4937,3,12,11,39,25,108
A265B012,7,660,5,16,12,41,29,176
A265B012,8,959,4,1,10,33,17,20
A265B012,9,4085,3,1,10,32,16,19
A265B012,10,1398,0,1,9,23,8,6
A265B012,11,3186,0,1,9,23,8,6
A265B012,12,5319,0,1,9,23,8,6
A265B012,13,????,0,1,9,23,8,6
A265B012,14,????,0,1,9,23,8,6
A265B012,15,????,1,1,9,29,13,12
A265B012,16,????,6,12,12,41,29,140
A265B012,17,????,3,1,10,32,16,19
A265B012,18,????,0,1,9,23,8,6
A266B012,1,660,0,1,9,23,8,6
A266B012,2,660,1,1,9,29,13,12
A266B012,3,660,0,1,9,23,8,6
A266B012,4,660,0,1,9,23,8,6
A266B012,5,660,0,1,9,23,8,6
A266B012,6,660,0,1,9,23,8,6
A266B012,7,660,0,1,9,23,8,6
A266B012,8,660,0,1,9,23,8,6
A266B012,9,660,0,1,9,23,8,6
A266B012,10,660,0,1,9,23,8,6
A266B012,11,660,0,1,9,23,8,6
A266B012,12,660,0,1,9,23,8,6
A266B012,13,????,0,1,9,23,8,6
A266B012,14,????,0,1,9,23,8,6
A266B012,15,????,0,1,9,23,8,6
A266B012,16,????,0,1,9,23,8,6
A266B012,17,????,0,1,9,23,8,6
A266B012,18,????,0,1,9,23,8,6
A267B012,1,3454,2,1,10,31,15,17
A267B012,2,660,2,8,11,37,23,70
A267B012,3,1598,2,12,11,38,24,101
A267B012,4,3075,2,1,10,31,15,17
A267B012,5,3147,1,12,11,36,21,83
A267B012,6,1944,4,21,12,41,29,225
A267B012,7,640,3,8,11,38,24,76
A267B012,8,5294,4,8,11,38,24,76
A267B012,9,1911,3,8,11,38,24,76
A267B012,10,2839,3,1,10,32,16,19
A267B012,11,660,3,1,10,32,16,19
A267B012,12,1345,3,1,10,32,16,19
A267B012,13,????,0,1,9,23,8,6
A267B012,14,????,0,1,9,23,8,6
A267B012,15,????,1,8,10,35,19,51
A267B012,16,????,1,1,9,29,13,12
A267B012,17,????,0,1,9,23,8,6
A267B012,18,????,3,8,11,38,24,76
A268B012,1,10000,0,1,9,23,8,6
A268B012,2,2615,2,8,11,37,23,70
A268B012,3,2727,0,1,9,23,8,6
A268B012,4,6811,1,14,11,36,21,95
A268B012,5,1782,1,14,11,36,21,95
A268B012,6,10000,0,1,9,23,8,6
A268B012,7,660,0,1,9,23,8,6
A268B012,8,660,1,1,9,29,13,12
A268B012,9,660,0,1,9,23,8,6
A268B012,10,660,0,1,9,23,8,6
A268B012,11,660,0,1,9,23,8,6
A268B012,12,660,0,1,9,23,8,6
A268B012,13,????,0,1,9,23,8,6
A268B012,14,????,0,1,9,23,8,6
A268B012,15,????,0,1,9,23,8,6
A268B012,16,????,0,1,9,23,8,6
A268B012,17,????,1,1,9,29,13,12
A268B012,18,????,0,1,9,23,8,6
A269B012,1,5660,0,1,9,23,8,6
A269B012,2,10000,1,1,9,29,13,12
A269B012,3,10000,1,1,9,29,13,12
A269B012,4,3941,1,1,9,29,13,12
A269B012,5,10000,2,1,10,31,15,17
A269B012,6,10000,0,1,9,23,8,6
A269B012,7,2728,0,1,9,23,8,6
A269B012,8,10000,0,1,9,23,8,6
A269B012,9,5769,3,1,10,32,16,19
A269B012,10,10000,5,12,12,40,28,132
A269B012,11,10000,3,16,12,40,28,166
A269B012,12,10000,3,16,12,40,28,166
A269B012,13,????,3,12,11,39,25,108
A269B012,14,????,2,12,11,38,24,101
A269B012,15,????,2,1,10,31,15,17
A269B012,16,????,3,8,11,38,24,76
A269B012,17,????,2,12,11,38,24,101
A269B012,18,????,5,16,12,41,29,176
A270B012,1,10000,1,1,9,29,13,12
A270B012,2,10000,2,1,10,31,15,17
A270B012,3,10000,1,1,9,29,13,12
A270B012,4,10000,1,21,12,38,25,180
A270B012,5,8049,1,18,12,37,24,146
A270B012,6,7246,1,14,11,36,21,95
A270B012,7,10000,1,12,11,36,21,83
A270B012,8,10000,0,1,9,23,8,6
A270B012,9,10000,2,21,12,39,26,192
A270B012,10,10000,3,1,10,32,16,19
A270B012,11,7437,0,1,9,23,8,6
A270B012,12,10000,0,1,9,23,8,6
A270B012,13,????,2,18,12,39,26,167
A270B012,14,????,2,26,13,40,29,283
A270B012,15,????,1,1,9,29,13,12
A270B012,16,????,1,14,11,36,21,95
A270B012,17,????,0,1,9,23,8,6
A270B012,18,????,1,14,11,36,21,95
A271B012,1,1449,0,1,9,23,8,6
A271B012,2,2144,0,1,9,23,8,6
A271B012,3,660,1,1,9,29,13,12
A271B012,4,3487,0,1,9,23,8,6
A271B012,5,660,1,1,9,29,13,12
A271B012,6,660,2,1,10,31,15,17
A271B012,7,3249,1,1,9,29,13,12
A271B012,8,660,2,1,10,31,15,17
A271B012,9,2286,2,1,10,31,15,17
A271B012,10,1801,4,1,10,33,17,20
A271B012,11,1129,1,1,9,29,13,12
A271B012,12,1919,1,1,9,29,13,12
A271B012,13,????,0,1,9,23,8,6
A271B012,14,????,3,1,10,32,16,19
A271B012,15,????,3,1,10,32,16,19
A271B012,16,????,0,1,9,23,8,6
A271B012,17,????,1,1,9,29,13,12
A271B012,18,????,4,1,10,33,17,20
A272B012,1,660,2,1,10,31,15,17
A272B012,2,660,1,1,9,29,13,12
A272B012,3,1442,1,1,9,29,13,12
A272B012,4,660,1,12,11,36,21,83
A272B012,5,3131,3,1,10,32,16,19
A272B012,6,660,2,1,10,31,15,17
A272B012,7,660,1,1,9,29,13,12
A272B012,8,660,2,1,10,31,15,17
A272B012,9,1344,2,1,10,31,15,17
A272B012,10,4351,1,1,9,29,13,12
A272B012,11,1586,3,1,10,32,16,19
A272B012,12,4007,1,1,9,29,13,12
A272B012,13,????,0,1,9,23,8,6
A272B012,14,????,1,1,9,29,13,12
A272B012,15,????,0,1,9,23,8,6
A272B012,16,????,1,1,9,29,13,12
A272B012,17,????,1,1,9,29,13,12
A272B012,18,????,1,1,9,29,13,12
A273B012,1,888,0,1,9,23,8,6
A273B012,2,1927,3,1,10,32,16,19
A273B012,3,660,0,1,9,23,8,6
A273B012,4,997,3,1,10,32,16,19
A273B012,5,2733,2,1,10,31,15,17
A273B012,6,4363,0,1,9,23,8,6
A273B012,7,6431,0,1,9,23,8,6
A273B012,8,1218,2,1,10,31,15,17
A273B012,9,2661,1,1,9,29,13,12
A273B012,10,5798,3,1,10,32,16,19
A273B012,11,660,1,1,9,29,13,12
A273B012,12,6346,0,1,9,23,8,6
A273B012,13,????,1,1,9,29,13,12
A273B012,14,????,0,1,9,23,8,6
A273B012,15,????,0,1,9,23,8,6
A273B012,16,????,1,1,9,29,13,12
A273B012,17,????,0,1,9,23,8,6
A273B012,18,????,0,1,9,23,8,6
A274B012,1,5352,3,1,10,32,16,19
A274B012,2,660,5,1,10,33,17,20
A274B012,3,4494,3,1,10,32,16,19
A274B012,4,660,4,1,10,33,17,20
A274B012,5,4411,3,1,10,32,16,19
A274B012,6,660,3,1,10,32,16,19
A274B012,7,6439,4,1,10,33,17,20
A274B012,8,660,3,1,10,32,16,19
A274B012,9,3672,4,1,10,33,17,20
A274B012,10,660,5,1,10,33,17,20
A274B012,11,660,1,1,9,29,13,12
A274B012,12,3865,2,1,10,31,15,17
A274B012,13,????,3,1,10,32,16,19
A274B012,14,????,3,1,10,32,16,19
A274B012,15,????,2,1,10,31,15,17
A274B012,16,????,4,1,10,33,17,20
A274B012,17,????,3,1,10,32,16,19
A274B012,18,????,3,1,10,32,16,19
A275B012,1,867,0,1,9,23,8,6
A275B012,2,1348,0,1,9,23,8,6
A275B012,3,1326,0,1,9,23,8,6
A275B012,4,1227,0,1,9,23,8,6
A275B012,5,1537,0,12,11,23,9,23
A275B012,6,3165,0,1,9,23,8,6
A275B012,7,1256,0,1,9,23,8,6
A275B012,8,799,0,1,9,23,8,6
A275B012,9,1322,0,1,9,23,8,6
A275B012,10,1101,3,12,11,39,25,108
A275B012,11,1487,0,1,9,23,8,6
A275B012,12,2070,1,1,9,29,13,12
A275B012,13,????,0,1,9,23,8,6
A275B012,14,????,1,1,9,29,13,12
A275B012,15,????,0,1,9,23,8,6
A275B012,16,????,3,19,12,40,28,193
A275B012,17,????,1,1,9,29,13,12
A275B012,18,????,2,1,10,31,15,17
A276B012,1,4057,1,1,9,29,13,12
A276B012,2,660,0,1,9,23,8,6
A276B012,3,660,0,1,9,23,8,6
A276B012,4,660,0,1,9,23,8,6
A276B012,5,660,0,1,9,23,8,6
A276B012,6,660,0,1,9,23,8,6
A276B012,7,660,0,1,9,23,8,6
A276B012,8,3496,1,1,9,29,13,12
A276B012,9,660,0,1,9,23,8,6
A276B012,10,743,0,1,9,23,8,6
A276B012,11,2959,0,1,9,23,8,6
A276B012,12,2381,0,1,9,23,8,6
A276B012,13,????,0,1,9,23,8,6
A276B012,14,????,0,1,9,23,8,6
A276B012,15,????,0,1,9,23,8,6
A276B012,16,????,1,1,9,29,13,12
A276B012,17,????,0,1,9,23,8,6
A276B012,18,????,1,1,9,29,13,12
A277B012,1,660,2,1,10,31,15,17
A277B012,2,660,4,1,10,33,17,20
A277B012,3,10000,1,1,9,29,13,12
A277B012,4,660,3,1,10,32,16,19
A277B012,5,4819,3,1,10,32,16,19
A277B012,6,660,0,1,9,23,8,6
A277B012,7,3902,1,1,9,29,13,12
A277B012,8,6580,2,1,10,31,15,17
A277B012,9,10000,2,1,10,31,15,17
A277B012,10,10000,3,8,11,38,24,76
A277B012,11,10000,1,1,9,29,13,12
A277B012,12,7856,0,1,9,23,8,6
A277B012,13,????,1,1,9,29,13,12
A277B012,14,????,1,12,11,36,21,83
A277B012,15,????,0,1,9,23,8,6
A277B012,16,????,2,1,10,31,15,17
A277B012,17,????,2,1,10,31,15,17
A277B012,18,????,3,1,10,32,16,19
A278B012,1,3249,7,14,12,42,31,173
A278B012,2,4192,9,1,11,35,20,29
A278B012,3,3754,7,12,12,41,29,140
A278B012,4,1350,12,1,11,36,21,31
A278B012,5,1610,7,1,10,34,18,22
A278B012,6,1562,7,1,10,34,18,22
A278B012,7,2183,9,1,11,35,20,29
A278B012,8,1054,6,1,10,34,18,22
A278B012,9,1910,7,1,10,34,18,22
A278B012,10,1437,5,1,10,33,17,20
A278B012,11,1878,5,14,12,41,29,158
A278B012,12,929,6,1,10,34,18,22
A278B012,13,????,5,1,10,33,17,20
A278B012,14,????,5,1,10,33,17,20
A278B012,15,????,4,1,10,33,17,20
A278B012,16,????,4,1,10,33,17,20
A278B012,17,????,1,1,9,29,13,12
A278B012,18,????,1,1,9,29,13,12
A279B012,1,1901,8,12,12,41,29,140
A279B012,2,2512,8,16,12,42,31,193
A279B012,3,1256,8,12,12,41,29,140
A279B012,4,2665,12,22,13,44,35,319
A279B012,5,939,9,22,13,44,35,319
A279B012,6,2328,10,26,14,45,38,433
A279B012,7,2616,12,29,14,45,38,482
A279B012,8,4781,10,19,13,43,33,257
A279B012,9,1223,10,19,13,43,33,257
A279B012,10,660,9,22,13,44,35,319
A279B012,11,3247,8,23,13,43,33,307
A279B012,12,3600,8,23,13,43,33,307
A279B012,13,????,7,23,13,43,33,307
A279B012,14,????,10,16,13,43,33,222
A279B012,15,????,5,18,12,41,29,195
A279B012,16,????,9,22,13,44,35,319
A279B012,17,????,9,32,14,45,38,533
A279B012,18,????,8,23,13,43,33,307
A280B012,1,3863,3,1,10,32,16,19
A280B012,2,5887,5,16,12,41,29,176
A280B012,3,4380,3,18,12,40,28,184
A280B012,4,4022,3,16,12,40,28,166
A280B012,5,5486,3,21,12,40,28,212
A280B012,6,2735,2,1,10,31,15,17
A280B012,7,4586,1,1,9,29,13,12
A280B012,8,4360,1,1,9,29,13,12
A280B012,9,3964,0,1,9,23,8,6
A280B012,10,5261,0,1,9,23,8,6
A280B012,11,3845,0,1,9,23,8,6
A280B012,12,4882,1,1,9,29,13,12
A280B012,13,????,0,1,9,23,8,6
A280B012,14,????,0,1,9,23,8,6
A280B012,15,????,0,1,9,23,8,6
A280B012,16,????,0,1,9,23,8,6
A280B012,17,????,0,1,9,23,8,6
A280B012,18,????,0,1,9,23,8,6
A281B012,1,2926,4,18,12,41,29,195
A281B012,2,7301,5,16,12,41,29,176
